500 1419.50	
1000 5876.70	
1500 271.20	
2000 362.00	
2500 472.20	
3000 558.30	
3500 640.30	
4000 701.70	
4500 737.50	
5000 918.50	
5500 991.40	
6000 1045.40	
6500 1134.80	
7000 1155.50	
7500 1286.60	
8000 1342.10	
8500 1414.40	
9000 1592.30	
9500 1660.40	
10000 1604.00	
