500 1177.00	
1000 4306.60	
1500 4884.00	
2000 11967.00	
2500 15889.00	
3000 20044.00	
3500 23571.80	
4000 36099.80	
4500 44617.80	
5000 34743.60	
5500 40358.20	
6000 33635.40	
6500 57328.60	
7000 51154.40	
7500 63934.20	
8000 68091.00	
8500 80210.20	
9000 111942.20	
9500 104578.20	
10000 97173.40	
