#x y
0 0.000527309
1 0.002010291
2 0.000000000
3 0.000775347
4 0.008518298
5 0.008975795
6 0.016805606
7 0.016755712
8 0.008491238
9 0.002750259
10 0.000367923
11 0.002009805
