#x y
0 0.000466790
1 0.001805005
2 0.000000000
3 0.000663782
4 0.006952704
5 0.007672627
6 0.014401254
7 0.014394266
8 0.006940621
9 0.002638387
10 0.000313907
11 0.001808845
